82,2,459,498,0.61,2
83,1,794,476,0.78,2
83,2,466,498,0.59,2
84,1,789,498,0.84,2
84,2,467,496,0.56,2
85,1,787,500,0.84,2
85,2,476,486,0.65,2
86,1,786,502,0.92,2
86,2,460,508,0.82,2
87,0,488,460,0.67,2
87,1,778,500,0.92,2
88,0,511,482,0.75,2
88,1,769,502,0.94,2
89,0,533,481,0.74,2
89,1,762,500,0.85,2
90,0,538,466,0.84,2
90,1,746,494,0.84,2
91,0,554,461,0.69,2
91,1,742,486,0.57,2
92,0,554,419,0.4,2
92,1,716,501,0.72,2
93,0,584,440,0.4,2
93,1,714,508,0.33,2
94,0,590,493,0.46,1
95,0,607,444,0.41,1
96,0,629,438,0.5,1
97,0,634,446,0.61,1
98,0,643,447,0.5,1
99,0,646,455,0.57,1
100,0,653,458,0.58,1
101,0,668,457,0.62,1
102,0,669,455,0.54,2
102,2,597,468,0.37,2
103,0,691,454,0.5,2
103,2,605,426,0.35,2
104,0,688,460,0.53,2
104,2,566,436,0.51,2
105,1,696,514,0.63,2
105,2,546,444,0.59,2
106,1,710,492,0.76,2
106,2,526,470,0.79,2
107,1,715,506,0.85,2
107,2,530,454,0.72,2
108,1,740,468,0.58,2
108,2,510,456,0.66,2
109,1,742,502,0.5,3
109,2,498,454,0.62,3
109,3,466,511,0.36,3
110,1,748,470,0.52,3
110,2,484,470,0.5,3
110,3,458,560,0.38,3
111,1,754,468,0.74,2
111,3,425,515,0.67,2
112,1,763,518,0.64,1
113,1,768,468,0.71,3
113,2,386,594,0.31,3
113,3,415,450,0.57,3
114,1,780,474,0.81,3
114,2,417,424,0.46,3
114,3,390,486,0.82,3
115,1,780,474,0.75,2
115,3,381,477,0.45,2
116,1,782,477,0.85,2
116,3,365,461,0.6,2
117,1,778,474,0.79,2
117,3,362,456,0.72,2
118,1,782,476,0.83,2
118,3,354,470,0.78,2
119,1,778,480,0.91,2
119,3,333,472,0.6,2
120,1,772,505,0.94,2
120,3,322,458,0.53,2
121,1,771,511,0.96,2
121,3,326,464,0.77,2
122,1,774,480,0.9,2
122,3,317,462,0.68,2
123,1,772,504,0.96,2
123,3,336,434,0.47,2
124,1,764,503,0.93,2
124,3,318,398,0.32,2
125,1,753,498,0.96,1
126,1,748,498,0.93,2
126,4,324,389,0.55,2
127,1,743,491,0.9,2
127,4,314,384,0.32,2
128,1,723,491,0.82,3
128,3,253,379,0.31,3
128,4,310,437,0.5,3
129,1,701,493,0.83,2
129,4,290,442,0.37,2
130,1,694,492,0.91,2
130,4,277,430,0.54,2
131,1,688,488,0.91,2
131,4,316,461,0.69,2
132,1,680,488,0.86,2
132,4,338,411,0.33,2
133,1,670,486,0.89,2
133,4,334,384,0.35,2
134,1,662,484,0.92,1
135,1,656,481,0.95,2
135,4,351,455,0.54,2
136,1,640,479,0.94,1
137,1,638,485,0.96,2
137,4,392,504,0.38,2
138,1,643,486,0.91,1
139,1,630,484,0.92,1
140,1,620,488,0.87,1
141,0,556,492,0.63,2
141,1,626,478,0.7,2
142,0,552,444,0.39,1
143,0,536,462,0.39,1
144,0,568,451,0.44,1
146,0,541,458,0.44,1
147,0,516,494,0.91,1
148,0,514,478,0.93,2
148,1,680,452,0.51,2
149,0,492,458,0.8,2
149,1,688,457,0.48,2
150,0,466,460,0.65,2
150,1,716,469,0.85,2
151,0,474,478,0.61,2
151,1,740,482,0.56,2
152,0,456,471,0.94,2
152,1,760,474,0.67,2
153,0,448,474,0.88,2
153,1,767,458,0.58,2
154,0,443,468,0.8,2
154,1,762,472,0.47,2
155,0,448,468,0.93,2
155,1,770,464,0.43,2
156,0,443,476,0.9,2
156,1,790,476,0.73,2
157,0,425,476,0.93,2
157,1,800,454,0.66,2
158,0,420,480,0.86,2
158,1,807,466,0.86,2
159,0,422,508,0.76,2
159,1,806,471,0.94,2
160,0,410,475,0.89,2
160,1,805,470,0.93,2
161,0,428,465,0.86,2
161,1,802,483,0.74,2
162,0,426,467,0.85,2
162,1,797,490,0.77,2
163,0,418,464,0.91,2
163,1,794,492,0.77,2
164,0,433,471,0.89,2
164,1,789,489,0.9,2
165,0,423,468,0.76,3
165,1,788,488,0.91,3
165,4,479,500,0.32,3
166,0,427,464,0.68,2
166,1,784,488,0.78,2
167,0,426,498,0.83,3
167,1,777,492,0.79,3
167,4,536,518,0.38,3
168,0,452,458,0.71,2
168,1,766,496,0.61,2
169,0,452,465,0.74,2
169,1,762,494,0.54,2
170,0,478,461,0.81,2
170,1,754,495,0.9,2
171,0,481,453,0.59,2
171,1,740,504,0.83,2
172,0,489,396,0.58,2
172,1,724,493,0.53,2
173,0,478,452,0.73,2
173,1,714,494,0.52,2
174,0,482,450,0.55,2
174,1,710,466,0.35,2
175,0,510,454,0.8,1
176,0,530,492,0.89,2
176,1,652,518,0.47,2
177,0,558,481,0.76,2
177,1,669,479,0.51,2
178,0,599,476,0.85,1
179,0,594,471,0.76,1
180,0,622,489,0.67,1
181,0,614,446,0.7,2
181,1,612,402,0.6,2
182,0,636,469,0.93,1
183,0,638,458,0.96,1
184,0,668,444,0.98,2
184,1,559,467,0.47,2
185,0,682,466,0.96,3
185,1,541,500,0.54,3
185,4,598,460,0.32,3
186,0,699,450,0.96,3
186,1,532,526,0.35,3
186,4,622,494,0.49,3
187,0,720,442,0.98,1
188,0,736,450,0.97,2
188,1,464,516,0.31,2
189,0,746,454,0.97,2
189,1,480,528,0.46,2
190,0,754,458,0.95,3
190,1,462,541,0.59,3
190,5,499,486,0.62,3
191,0,774,457,0.93,3
191,1,450,524,0.81,3
191,5,494,444,0.62,3
192,0,800,474,0.89,3
192,1,432,530,0.37,3
192,5,480,520,0.65,3
193,0,779,466,0.88,3
193,1,438,533,0.53,3
193,5,467,460,0.63,3
194,0,771,471,0.9,3
194,1,429,504,0.37,3
194,5,454,427,0.52,3
195,0,772,482,0.84,2
195,5,444,434,0.53,2
196,0,774,484,0.97,2
196,5,428,422,0.37,2
197,0,769,480,0.97,2
197,1,402,450,0.55,2
198,0,769,490,0.96,2
198,1,394,448,0.7,2
199,0,767,488,0.97,2
199,1,376,473,0.79,2
200,0,762,490,0.95,2
200,1,376,448,0.49,2
201,0,760,477,0.97,2
201,1,353,461,0.5,2
202,0,756,498,0.96,2
202,1,330,463,0.76,2
203,0,751,489,0.95,3
203,1,311,456,0.34,3
203,5,348,420,0.44,3
204,0,756,478,0.91,1
205,0,742,482,0.82,1
206,0,741,482,0.72,1
207,0,738,480,0.61,2
207,1,270,459,0.53,2
208,0,732,492,0.83,1
209,0,716,480,0.87,1
210,0,716,516,0.9,1
211,0,728,494,0.78,1
212,0,709,503,0.79,1
213,0,704,485,0.64,1
214,0,694,482,0.6,1
215,0,688,484,0.63,1
216,4,658,500,0.59,1
217,0,672,483,0.74,1
218,0,654,525,0.82,1
219,4,632,510,0.89,1
220,4,610,506,0.89,1
